n_age,b_gender,n_income,n_daysWithoutFrequency,n_lifetimeValue,b_useByTime,b_waterActivities,b_fitnessActivities,b_teamActivities,b_combatActivities,n_allowedWeeklyVisits,n_allowedVisits,n_realVisits,n_renewals,b_dropout,n_timeAsCustomer,c_timeAsCustomer,n_recency,c_recency,n_frequenciesWeek,c_frequenciesWeek,n_classesWeek,c_classesWeek,n_classesVisit,c_classesVisit,n_ratioUtilization,c_utilization,n_spentPerMonth,b_rareActivities
21.0,1,1830.0,195.0,83.19999999999999,0,0.0,1.0,0.0,0.0,7.0,28.98,6.0,1.0,1,316.0,6-12m,1701,>12m,0.24367088607594936,0.2-0.5,0.0,0,0.0,0,20.70393374741201,<25%,7.8987341772151884,0.0
33.0,1,4280.0,355.0,125.69999999999999,0,1.0,0.0,0.0,0.0,7.0,60.97,0.0,1.0,1,369.0,12m+,1863,>12m,0.037940379403794036,<0.1,0.0,0,0.0,0,0.0,<25%,10.21951219512195,0.0
33.0,1,3180.0,43.0,83.39999999999998,0,0.0,1.0,0.0,0.0,7.0,67.97,5.0,0.0,1,89.0,1-3m,500,>12m,0.6292134831460674,0.5-1,0.0,0,0.0,0,7.356186552890981,<25%,28.112359550561788,0.0
23.0,1,1730.0,13.0,59.5,0,0.0,1.0,0.0,0.0,7.0,35.98,5.0,0.0,1,127.0,3-6m,246,3-12m,0.7165354330708661,0.5-1,0.0,0,0.0,0,13.896609227348527,<25%,14.05511811023622,0.0
19.0,1,1090.0,13.0,59.5,0,0.0,1.0,0.0,0.0,7.0,60.97,11.0,0.0,1,62.0,1-3m,367,>12m,1.3548387096774197,1-2,0.0,0,0.0,0,18.04165983270461,<25%,28.790322580645164,0.0
28.0,1,3220.0,57.0,112.80000000000001,0,0.0,1.0,0.0,0.0,7.0,67.97,1.0,0.0,1,161.0,3-6m,514,>12m,0.5217391304347828,0.5-1,0.0,0,0.0,0,1.4712373105781962,<25%,21.018633540372672,0.0
7.0,0,0.0,16.0,1860.9,0,1.0,0.0,0.0,0.0,2.0,8.579999999999998,4.0,5.0,0,1843.0,12m+,16,2-4w,0.6608790016277808,0.5-1,0.3494302767227347,0.1-0.5,0.5287356321839081,0.5-1,46.62004662004663,25-50%,30.291372761801412,0.0
20.0,0,1620.0,56.0,173.7,0,0.0,1.0,0.0,0.0,7.0,62.02,5.0,2.0,1,673.0,12m+,107,3-12m,0.3328380386329866,0.2-0.5,0.0,0,0.0,0,8.061915511125443,<25%,7.742942050520059,0.0
31.0,0,2610.0,1.0,457.81,0,0.0,1.0,0.0,0.0,7.0,56.98,22.0,3.0,0,1029.0,12m+,1,<1w,0.4013605442176871,0.2-0.5,0.0,0,0.0,0,38.610038610038615,25-50%,13.347230320699708,0.0
20.0,0,1260.0,34.0,50.900000000000034,0,0.0,1.0,0.0,1.0,7.0,44.03,1.0,0.0,1,48.0,1-3m,324,3-12m,0.14583333333333334,0.1-0.2,0.0,0,0.0,0,2.271178741766977,<25%,31.812500000000025,0.0
7.0,1,0.0,996.0,223.9,0,1.0,0.0,0.0,0.0,2.0,17.42,0.0,4.0,1,1082.0,12m+,1111,>12m,0.012939001848428836,<0.1,0.012939001848428836,<0.1,1.0,0.5-1,0.0,<25%,6.207948243992607,0.0
32.0,0,3830.0,32.0,402.0,0,1.0,1.0,0.0,1.0,7.0,60.97,4.0,4.0,1,1612.0,12m+,205,3-12m,0.19106699751861042,0.1-0.2,0.0,0,0.0,0,6.5606035755289485,<25%,7.481389578163771,0.0
36.0,1,4400.0,19.0,1338.2,0,1.0,0.0,0.0,0.0,2.0,17.42,11.0,5.0,1,1242.0,12m+,309,3-12m,0.8285024154589372,0.5-1,0.8285024154589372,0.5-1,1.0,0.5-1,63.14580941446612,50-75%,32.32367149758454,0.0
22.0,0,2110.0,90.0,86.6,0,0.0,1.0,0.0,0.0,7.0,60.97,12.0,1.0,1,205.0,6-12m,1596,>12m,0.9219512195121952,0.5-1,0.0,0,0.0,0,19.681810726586846,<25%,12.673170731707316,0.0
45.0,1,5190.0,54.0,150.2,0,0.0,1.0,0.0,0.0,7.0,59.01,2.0,3.0,1,649.0,12m+,654,>12m,0.1617873651771957,0.1-0.2,0.0,0,0.0,0,3.3892560582952043,<25%,6.942989214175654,0.0
28.0,0,3370.0,3.0,222.0,0,0.0,1.0,0.0,0.0,7.0,60.97,26.0,0.0,1,298.0,6-12m,1190,>12m,2.278523489932886,2-3,0.0,0,0.0,0,42.643923240938165,25-50%,22.348993288590606,0.0
33.0,1,4860.0,42.0,118.6,0,0.0,1.0,0.0,0.0,7.0,60.97,5.0,0.0,1,262.0,6-12m,1252,>12m,0.13358778625954199,0.1-0.2,0.0,0,0.0,0,8.200754469411185,<25%,13.580152671755725,0.0
39.0,0,5170.0,54.0,389.6,0,1.0,0.0,0.0,0.0,7.0,59.01,1.0,2.0,1,344.0,6-12m,654,>12m,0.5901162790697675,0.5-1,0.0,0,0.0,0,1.6946280291476021,<25%,33.97674418604652,0.0
22.0,0,1890.0,0.0,67.59999999999997,0,0.0,1.0,0.0,0.0,7.0,30.03,1.0,0.0,1,77.0,1-3m,897,>12m,0.9090909090909091,0.5-1,0.0,0,0.0,0,3.33000333000333,<25%,26.337662337662323,0.0
20.0,0,1450.0,12.0,38.5,0,0.0,1.0,0.0,0.0,7.0,27.019999999999996,3.0,0.0,1,27.0,<1m,245,3-12m,0.7777777777777778,0.5-1,0.0,0,0.0,0,11.102886750555147,<25%,42.77777777777777,0.0
67.0,1,7250.0,22.000000000000007,729.8,0,0.0,1.0,0.0,0.0,7.0,60.97,8.0,4.0,1,1072.0,12m+,479,>12m,0.9402985074626866,0.5-1,0.0,0,0.0,0,13.121207151057897,<25%,20.423507462686565,0.0
37.0,0,1900.0,13.0,372.2,0,0.0,0.0,0.0,1.0,7.0,60.97,3.0,1.0,1,479.0,12m+,1046,>12m,0.3945720250521921,0.2-0.5,0.0,0,0.0,0,4.920452681646712,<25%,23.31106471816284,0.0
24.0,1,2160.0,72.0,60.00000000000003,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,0.0,1,93.0,3-6m,734,>12m,0.22580645161290322,0.2-0.5,0.0,0,0.0,0,0.0,<25%,19.35483870967743,0.0
26.0,0,2110.0,37.0,95.5,0,0.0,0.0,0.0,1.0,7.0,60.97,6.0,0.0,1,91.0,3-6m,1247,>12m,0.8461538461538461,0.5-1,0.0,0,0.0,0,9.840905363293423,<25%,31.483516483516485,0.0
22.0,0,2340.0,57.0,40.0,0,0.0,1.0,0.0,0.0,7.0,60.97,1.0,0.0,1,79.0,1-3m,568,>12m,0.26582278481012656,0.2-0.5,0.0,0,0.0,0,1.6401508938822371,<25%,15.18987341772152,0.0
20.0,1,1880.0,13.0,80.5,0,0.0,1.0,0.0,0.0,7.0,31.01,4.0,0.0,1,183.0,6-12m,216,3-12m,0.5355191256830601,0.5-1,0.0,0,0.0,0,12.899064817800708,<25%,13.19672131147541,0.0
31.0,1,2550.0,3.0,360.4,0,1.0,0.0,0.0,0.0,2.0,17.42,11.0,1.0,0,357.0,6-12m,3,<1w,1.0,0.5-1,0.9411764705882353,0.5-1,0.9411764705882353,0.5-1,63.14580941446612,50-75%,30.285714285714285,0.0
23.0,1,2390.0,223.0,119.20000000000002,0,1.0,0.0,0.0,0.0,7.0,59.01,1.0,1.0,1,352.0,6-12m,1729,>12m,0.7357954545454546,0.5-1,0.0,0,0.0,0,1.6946280291476021,<25%,10.15909090909091,0.0
52.0,1,6450.0,1.0,515.6,0,0.0,1.0,0.0,0.0,7.0,60.97,22.0,1.0,0,376.0,12m+,1,<1w,1.5079787234042554,1-2,0.0,0,0.0,0,36.08331966540922,25-50%,41.138297872340424,0.0
7.0,0,0.0,12.0,69.4,0,1.0,0.0,0.0,0.0,4.0,23.44,5.0,0.0,1,57.0,1-3m,366,>12m,0.6140350877192983,0.5-1,0.49122807017543857,0.1-0.5,0.8,0.5-1,21.331058020477816,<25%,36.526315789473685,0.0
22.0,0,1870.0,147.0,29.600000000000023,0,0.0,1.0,0.0,0.0,7.0,28.98,4.0,1.0,1,170.0,3-6m,1653,>12m,0.16470588235294117,0.1-0.2,0.0,0,0.0,0,13.802622498274673,<25%,5.2235294117647095,0.0
18.0,0,970.0,106.0,250.7,0,0.0,1.0,0.0,0.0,7.0,28.98,1.0,1.0,1,355.0,6-12m,1612,>12m,0.6704225352112676,0.5-1,0.0,0,0.0,0,3.450655624568668,<25%,21.185915492957744,0.0
25.0,1,1920.0,4.0,324.0,0,0.0,1.0,0.0,0.0,7.0,60.97,6.0,2.0,1,574.0,12m+,461,>12m,1.4146341463414633,1-2,0.0,0,0.0,0,9.840905363293423,<25%,16.933797909407666,0.0
16.0,0,0.0,48.0,1382.0,0,1.0,0.0,0.0,0.0,2.0,16.859999999999996,3.0,5.0,1,1373.0,12m+,281,3-12m,0.44865258557902404,0.2-0.5,0.4741442097596504,0.1-0.5,1.0568181818181819,>1,17.793594306049826,<25%,30.196649672250548,0.0
42.0,0,4100.0,1.0,1495.5,0,0.0,0.0,0.0,1.0,7.0,60.97,9.0,5.0,0,1646.0,12m+,1,<1w,0.9738760631834751,0.5-1,0.0,0,0.0,0,14.761358044940135,<25%,27.256986634264884,0.0
22.0,1,1360.0,33.0,64.6,0,0.0,1.0,0.0,0.0,7.0,67.97,4.0,0.0,1,80.0,1-3m,1220,>12m,0.7875,0.5-1,0.0,0,0.0,0,5.884949242312785,<25%,24.224999999999998,0.0
5.0,1,0.0,78.0,1691.35,0,1.0,0.0,0.0,0.0,2.0,11.999999999999996,0.0,5.0,1,1514.0,12m+,96,3-12m,0.6519154557463672,0.5-1,0.6010568031704095,0.5-1,0.9219858156028369,0.5-1,0.0,<25%,33.51420079260238,0.0
1.0,1,0.0,5.0,267.2,0,1.0,0.0,0.0,0.0,2.0,17.42,6.0,1.0,0,216.0,6-12m,5,<1w,0.4212962962962963,0.2-0.5,0.25925925925925924,0.1-0.5,0.6153846153846154,0.5-1,34.44316877152698,25-50%,37.11111111111111,0.0
33.0,1,2690.0,127.0,215.2,0,1.0,0.0,0.0,0.0,7.0,60.97,0.0,1.0,1,287.0,6-12m,1633,>12m,0.34146341463414637,0.2-0.5,0.0,0,0.0,0,0.0,<25%,22.49477351916376,0.0
1.0,1,0.0,103.0,311.6,0,1.0,0.0,0.0,0.0,2.0,17.42,0.0,0.0,1,230.0,6-12m,614,>12m,0.15217391304347827,0.1-0.2,0.12173913043478261,0.1-0.5,0.8,0.5-1,0.0,<25%,40.64347826086957,0.0
23.0,1,1920.0,66.0,122.6,0,0.0,1.0,0.0,0.0,7.0,67.97,2.0,2.0,1,304.0,6-12m,1246,>12m,0.7598684210526315,0.5-1,0.0,0,0.0,0,2.9424746211563924,<25%,12.098684210526315,0.0
19.0,1,1200.0,59.0,50.69999999999999,0,0.0,1.0,0.0,1.0,7.0,42.0,1.0,0.0,0,80.0,1-3m,59,1-2m,0.0875,<0.1,0.0,0,0.0,0,2.380952380952381,<25%,19.012499999999996,0.0
1.0,0,0.0,5.0,108.19999999999999,0,1.0,0.0,0.0,0.0,2.0,17.140000000000004,6.0,0.0,0,91.0,3-6m,5,<1w,0.46153846153846156,0.2-0.5,0.46153846153846156,0.1-0.5,1.0,0.5-1,35.00583430571761,25-50%,35.670329670329664,0.0
30.0,0,1770.0,82.0,95.4,0,0.0,1.0,0.0,0.0,7.0,59.01,0.0,0.0,1,93.0,3-6m,654,>12m,0.22580645161290322,0.2-0.5,0.0,0,0.0,0,0.0,<25%,30.7741935483871,0.0
44.0,1,4470.0,47.0,85.4,0,0.0,1.0,0.0,0.0,7.0,59.01,1.0,0.0,1,82.0,1-3m,619,>12m,0.7682926829268293,0.5-1,0.0,0,0.0,0,1.6946280291476021,<25%,31.243902439024392,0.0
7.0,1,0.0,103.0,890.0999999999999,0,1.0,0.0,0.0,0.0,2.0,6.280000000000001,0.0,3.0,0,1149.0,12m+,103,3-12m,0.5909486510008704,0.5-1,0.566579634464752,0.5-1,0.9587628865979382,0.5-1,0.0,<25%,23.240208877284594,0.0
1.0,0,0.0,42.0,108.19999999999999,0,1.0,0.0,0.0,0.0,2.0,17.42,3.0,0.0,1,66.0,1-3m,215,3-12m,0.3181818181818182,0.2-0.5,0.0,0,0.0,0,17.22158438576349,<25%,49.18181818181817,0.0
44.0,1,3560.0,27.0,345.2,0,1.0,0.0,0.0,0.0,7.0,21.98,0.0,1.0,0,287.0,6-12m,27,2-4w,0.8536585365853658,0.5-1,0.0,0,0.0,0,0.0,<25%,36.08362369337979,0.0
35.0,1,2350.0,131.0,68.15,0,0.0,0.0,0.0,0.0,7.0,60.97,0.0,0.0,1,174.0,3-6m,581,>12m,0.3218390804597701,0.2-0.5,0.0,0,0.0,0,0.0,<25%,11.750000000000002,0.0
19.0,0,1720.0,33.0,112.30000000000001,0,0.0,1.0,0.0,0.0,7.0,56.98,4.0,0.0,1,124.0,3-6m,147,3-12m,0.7903225806451613,0.5-1,0.0,0,0.0,0,7.020007020007021,<25%,27.16935483870968,0.0
20.0,1,1960.0,22.000000000000007,85.69999999999999,0,0.0,1.0,0.0,0.0,7.0,27.019999999999996,2.0,1.0,0,213.0,6-12m,22,2-4w,0.29577464788732394,0.2-0.5,0.0,0,0.0,0,7.4019245003700975,<25%,12.070422535211266,0.0
2.0,0,0.0,5.0,957.2,0,1.0,0.0,0.0,0.0,2.0,17.42,3.0,3.0,0,857.0,12m+,5,<1w,0.3757292882147025,0.2-0.5,0.33488914819136517,0.1-0.5,0.8913043478260868,0.5-1,17.22158438576349,<25%,33.50758459743291,0.0
7.0,0,605.9999999999998,0.0,915.3,0,1.0,0.0,0.0,0.0,4.0,34.84,20.0,3.0,0,793.0,12m+,0,<1w,1.3770491803278688,1-2,1.2976040353089533,>1,0.9423076923076923,0.5-1,57.405281285878296,50-75%,34.626733921815884,0.0
34.0,1,3100.0,12.0,83.59999999999997,0,0.0,1.0,0.0,0.0,7.0,30.03,5.0,0.0,1,90.0,1-3m,1056,>12m,0.4666666666666667,0.2-0.5,0.0,0,0.0,0,16.65001665001665,<25%,27.866666666666656,0.0
22.0,1,2340.0,59.0,487.7,0,0.0,1.0,0.0,0.0,7.0,60.97,1.0,2.0,1,1011.0,12m+,539,>12m,0.45004945598417406,0.2-0.5,0.0,0,0.0,0,1.6401508938822371,<25%,14.47181008902077,0.0
55.0,0,7790.0,76.0,418.33,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,2.0,1,433.0,12m+,617,>12m,0.8083140877598153,0.5-1,0.0,0,0.0,0,0.0,<25%,28.983602771362584,0.0
29.0,0,2710.0,0.0,471.3,0,0.0,1.0,0.0,0.0,7.0,62.02,9.0,2.0,0,723.0,12m+,0,<1w,2.1300138312586445,2-3,0.009681881051175657,<0.1,0.004545454545454545,<0.5,14.511447920025798,<25%,19.556016597510375,0.0
27.0,0,1760.0,127.0,160.6,0,1.0,0.0,0.0,0.0,7.0,240.03,0.0,2.0,1,455.0,12m+,1633,>12m,0.35384615384615387,0.2-0.5,0.06153846153846154,<0.1,0.17391304347826086,<0.5,0.0,<25%,10.589010989010989,0.0
23.0,1,2060.0,44.99999999999999,28.600000000000023,0,0.0,1.0,0.0,0.0,7.0,45.99,2.0,0.0,1,50.0,1-3m,1289,>12m,0.28,0.2-0.5,0.0,0,0.0,0,4.348771472059143,<25%,17.160000000000014,0.0
23.0,0,2120.0,47.0,83.59999999999997,0,0.0,1.0,0.0,0.0,7.0,59.99,3.0,0.0,1,114.0,3-6m,1381,>12m,0.3684210526315789,0.2-0.5,0.0,0,0.0,0,5.0008334722453744,<25%,21.999999999999993,0.0
10.0,0,0.0,33.0,266.4,0,0.0,0.0,1.0,0.0,1.0,8.71,2.0,1.0,0,383.0,12m+,33,1-2m,0.3472584856396867,0.2-0.5,0.0,0,0.0,0,22.96211251435132,<25%,20.866840731070496,0.0
24.0,0,1490.0,31.0,43.69999999999999,0,0.0,0.0,0.0,1.0,7.0,38.99,1.0,0.0,1,39.0,1-3m,49,1-2m,0.1794871794871795,0.1-0.2,0.0,0,0.0,0,2.564760194921775,<25%,33.615384615384606,0.0
24.0,1,2010.0,13.0,60.20000000000002,0,0.0,1.0,0.0,0.0,4.0,16.03,2.0,0.0,0,16.0,<1m,13,1-2w,0.875,0.5-1,0.0,0,0.0,0,12.476606363069244,<25%,112.87500000000003,0.0
19.0,1,1460.0,51.0,78.69999999999999,0,0.0,1.0,0.0,0.0,7.0,59.99,4.0,0.0,1,60.0,1-3m,224,3-12m,0.4666666666666667,0.2-0.5,0.0,0,0.0,0,6.667777962993832,<25%,39.349999999999994,0.0
26.0,0,3000.0,123.0,260.85,0,1.0,0.0,0.0,0.0,7.0,59.01,0.0,2.0,1,276.0,6-12m,1088,>12m,0.12681159420289856,0.1-0.2,0.0,0,0.0,0,0.0,<25%,28.353260869565222,0.0
20.0,1,1830.0,0.0,109.19999999999999,0,0.0,1.0,0.0,0.0,7.0,60.97,9.0,1.0,0,384.0,12m+,0,<1w,0.4557291666666667,0.2-0.5,0.0,0,0.0,0,14.761358044940135,<25%,8.53125,0.0
21.0,0,2010.0,141.0,61.599999999999994,0,0.0,1.0,0.0,0.0,7.0,28.98,3.0,1.0,1,201.0,6-12m,1647,>12m,0.31343283582089554,0.2-0.5,0.0,0,0.0,0,10.351966873706004,<25%,9.194029850746269,0.0
15.0,0,0.0,72.0,269.2,0,1.0,0.0,0.0,0.0,1.0,8.71,3.0,1.0,1,335.0,6-12m,1578,>12m,0.5850746268656717,0.5-1,0.31343283582089554,0.1-0.5,0.5357142857142857,0.5-1,34.44316877152698,25-50%,24.107462686567164,0.0
27.0,1,2490.0,12.0,196.4,0,0.0,1.0,0.0,0.0,7.0,60.97,4.0,0.0,1,143.0,3-6m,469,>12m,1.0769230769230769,1-2,0.0,0,0.0,0,6.5606035755289485,<25%,41.2027972027972,0.0
67.0,1,5090.0,336.0,756.3999999999999,0,0.0,1.0,0.0,0.0,2.0,17.42,0.0,4.0,1,1085.0,12m+,1129,>12m,0.4,0.2-0.5,0.3741935483870968,0.1-0.5,0.9354838709677419,0.5-1,0.0,<25%,20.91428571428571,0.0
26.0,1,2000.0,7.0,729.39,0,0.0,1.0,0.0,0.0,7.0,21.98,4.0,5.0,0,1854.0,12m+,7,<1w,0.5248112189859763,0.5-1,0.0,0,0.0,0,18.198362147406733,<25%,11.80242718446602,0.0
5.0,0,0.0,19.0,1794.9500000000003,0,1.0,0.0,0.0,0.0,2.0,17.42,2.0,5.0,0,1609.0,12m+,19,2-4w,0.5742697327532629,0.5-1,0.5133623368551895,0.5-1,0.8939393939393939,0.5-1,11.48105625717566,<25%,33.46706028589186,0.0
28.0,0,2120.0,44.99999999999999,841.6499999999999,0,1.0,1.0,0.0,0.0,7.0,41.02,0.0,5.0,1,1594.0,12m+,187,3-12m,0.5006273525721455,0.5-1,0.0,0,0.0,0,0.0,<25%,15.840338770388955,0.0
24.0,0,1840.0,62.0,188.6,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,0.0,1,241.0,6-12m,573,>12m,0.7842323651452282,0.5-1,0.0,0,0.0,0,0.0,<25%,23.477178423236513,0.0
22.0,0,1490.0,46.0,25.0,0,0.0,1.0,0.0,0.0,7.0,49.98,1.0,0.0,1,54.0,1-3m,1290,>12m,0.12962962962962962,0.1-0.2,0.0,0,0.0,0,2.0008003201280515,<25%,13.88888888888889,0.0
20.0,1,1960.0,6.0,53.599999999999994,0,0.0,1.0,0.0,0.0,7.0,30.03,3.0,0.0,1,30.0,<1m,976,>12m,0.7,0.5-1,0.0,0,0.0,0,9.99000999000999,<25%,53.599999999999994,0.0
3.0,0,0.0,5.0,660.8,0,1.0,0.0,0.0,0.0,2.0,6.280000000000001,3.0,3.0,0,1148.0,12m+,5,<1w,0.11585365853658537,0.1-0.2,0.0975609756097561,<0.1,0.8421052631578947,0.5-1,47.770700636942664,25-50%,17.268292682926827,0.0
23.0,1,1640.0,91.0,191.2,0,0.0,1.0,0.0,0.0,7.0,28.98,12.0,1.0,1,336.0,6-12m,1597,>12m,1.6875,1-2,0.0,0,0.0,0,41.40786749482402,25-50%,17.07142857142857,0.0
15.0,1,0.0,219.0,861.2,0,0.0,0.0,0.0,0.0,2.0,17.42,0.0,3.0,0,867.0,12m+,219,3-12m,0.104959630911188,0.1-0.2,0.104959630911188,0.1-0.5,1.0,0.5-1,0.0,<25%,29.79930795847751,0.0
52.0,1,3880.0,295.0,561.7,0,0.0,1.0,0.0,0.0,4.0,33.72,0.0,1.0,1,355.0,6-12m,1801,>12m,0.43380281690140843,0.2-0.5,0.2563380281690141,0.1-0.5,0.5909090909090909,0.5-1,0.0,<25%,47.467605633802826,1.0
46.0,0,3340.0,6.0,79.99999999999997,0,0.0,1.0,0.0,0.0,7.0,60.97,16.0,0.0,1,105.0,3-6m,463,>12m,1.8666666666666667,1-2,0.0,0,0.0,0,26.242414302115794,25-50%,22.85714285714285,0.0
62.0,1,1770.0,16.0,222.2,0,0.0,1.0,0.0,0.0,4.0,9.719999999999999,1.0,1.0,0,223.0,6-12m,16,2-4w,0.9730941704035875,0.5-1,0.3452914798206278,0.1-0.5,0.3548387096774194,<0.5,10.2880658436214,<25%,29.892376681614348,0.0
64.0,1,4070.0,49.0,82.35,0,1.0,0.0,0.0,0.0,7.0,60.97,2.0,0.0,1,65.0,1-3m,1106,>12m,0.3230769230769231,0.2-0.5,0.0,0,0.0,0,3.2803017877644742,<25%,38.0076923076923,0.0
13.0,1,0.0,190.0,254.22,0,0.0,0.0,1.0,0.0,4.0,34.84,0.0,0.0,1,334.0,6-12m,1377,>12m,0.020958083832335328,<0.1,0.020958083832335328,<0.1,1.0,0.5-1,0.0,<25%,22.834131736526945,0.0
29.0,1,2620.0,103.0,85.9,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,0.0,1,105.0,3-6m,393,>12m,0.06666666666666667,<0.1,0.0,0,0.0,0,0.0,<25%,24.542857142857144,0.0
48.0,1,4400.0,28.0,444.5,0,0.0,1.0,0.0,0.0,7.0,60.97,2.0,1.0,1,610.0,12m+,170,3-12m,0.8377049180327869,0.5-1,0.0,0,0.0,0,3.2803017877644742,<25%,21.86065573770492,0.0
22.0,0,1750.0,898.0,326.1,0,0.0,0.0,1.0,0.0,4.0,34.28,0.0,4.0,1,1192.0,12m+,1396,>12m,0.07046979865771814,<0.1,0.07046979865771812,<0.1,0.9999999999999997,0.5-1,0.0,<25%,8.207214765100673,0.0
23.0,1,1510.0,191.0,333.8,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,4.0,1,1150.0,12m+,702,>12m,0.20695652173913043,0.2-0.5,0.0,0,0.0,0,0.0,<25%,8.707826086956523,0.0
5.0,0,0.0,29.0,756.8,0,1.0,0.0,0.0,0.0,2.0,17.42,1.0,1.0,1,652.0,12m+,1216,>12m,0.4723926380368098,0.2-0.5,0.4187116564417178,0.1-0.5,0.8863636363636364,0.5-1,5.74052812858783,<25%,34.82208588957055,0.0
21.0,1,1790.0,121.0,167.6,0,1.0,0.0,0.0,0.0,7.0,59.01,0.0,0.0,1,191.0,6-12m,693,>12m,0.4031413612565445,0.2-0.5,0.0,0,0.0,0,0.0,<25%,26.32460732984293,0.0
21.0,1,1670.0,22.000000000000007,83.59999999999997,0,0.0,1.0,0.0,0.0,7.0,30.03,2.0,0.0,1,62.0,1-3m,1093,>12m,0.6774193548387096,0.5-1,0.0,0,0.0,0,6.66000666000666,<25%,40.451612903225794,0.0
63.0,0,3700.0,170.0,373.8,0,0.0,0.0,0.0,0.0,7.0,30.03,4.0,4.0,1,1040.0,12m+,379,>12m,0.6730769230769231,0.5-1,0.0,0,0.0,0,13.32001332001332,<25%,10.782692307692308,1.0
21.0,1,1360.0,32.0,96.19999999999996,0,1.0,0.0,0.0,0.0,7.0,60.97,9.0,0.0,1,86.0,1-3m,205,3-12m,0.9767441860465119,0.5-1,0.0,0,0.0,0,14.761358044940135,<25%,33.55813953488371,0.0
38.0,1,2910.0,0.0,794.5,0,1.0,0.0,0.0,0.0,7.0,60.97,28.0,2.0,0,769.0,12m+,0,<1w,2.794538361508453,2-3,0.09102730819245773,<0.1,0.032573289902280124,<0.5,45.924225028702644,25-50%,30.994798439531863,1.0
32.0,0,1980.0,120.0,53.10000000000002,0,0.0,0.0,0.0,1.0,7.0,240.03,0.0,1.0,1,123.0,3-6m,1626,>12m,0.056910569105691054,<0.1,0.0,0,0.0,0,0.0,<25%,12.951219512195127,0.0
34.0,0,2470.0,41.00000000000001,130.4,0,0.0,1.0,0.0,0.0,7.0,60.97,13.0,0.0,1,125.0,3-6m,582,>12m,2.128,2-3,0.0,0,0.0,0,21.321961620469082,<25%,31.296000000000003,0.0
20.0,1,1570.0,287.0,108.69999999999996,0,0.0,1.0,0.0,0.0,7.0,60.97,16.0,1.0,1,364.0,6-12m,1794,>12m,0.5192307692307693,0.5-1,0.0,0,0.0,0,26.242414302115794,25-50%,8.958791208791204,0.0
21.0,0,1520.0,11.0,166.0,0,0.0,1.0,0.0,0.0,7.0,27.019999999999996,10.0,2.0,1,738.0,12m+,365,3-12m,0.25609756097560976,0.2-0.5,0.0,0,0.0,0,37.00962250185049,25-50%,6.747967479674797,0.0
22.0,0,1480.0,113.0,66.30000000000001,0,0.0,0.0,0.0,1.0,7.0,60.97,0.0,1.0,1,135.0,3-6m,1619,>12m,0.05185185185185185,<0.1,0.0,0,0.0,0,0.0,<25%,14.733333333333336,0.0
24.0,1,2570.0,16.0,57.69999999999999,1,0.0,0.0,0.0,1.0,7.0,21.98,1.0,0.0,1,22.0,<1m,16,2-4w,0.3181818181818182,0.2-0.5,0.0,0,0.0,0,4.549590536851683,<25%,78.68181818181816,0.0
27.0,0,2170.0,135.0,117.59999999999997,1,1.0,0.0,0.0,0.0,7.0,58.03,2.0,0.0,1,320.0,6-12m,1322,>12m,0.546875,0.5-1,0.0,0,0.0,0,3.4464931931759435,<25%,11.024999999999997,0.0
19.0,0,1720.0,914.0,826.75,0,0.0,0.0,1.0,0.0,3.0,26.13,0.0,3.0,1,1316.0,12m+,1468,>12m,0.005319148936170213,<0.1,0.005319148936170213,<0.1,1.0,0.5-1,0.0,<25%,18.846884498480243,0.0
53.0,1,7000.0,20.0,103.6,0,0.0,1.0,0.0,0.0,7.0,60.97,19.0,0.0,1,253.0,6-12m,477,>12m,0.9407114624505929,0.5-1,0.0,0,0.0,0,31.162866983762505,25-50%,12.284584980237153,0.0
22.0,1,2090.0,38.0,70.0,0,0.0,1.0,0.0,0.0,7.0,60.97,8.0,0.0,1,88.0,1-3m,1248,>12m,1.2727272727272727,1-2,0.0,0,0.0,0,13.121207151057897,<25%,23.863636363636363,0.0
21.0,0,1250.0,44.0,95.6,0,0.0,1.0,0.0,0.0,7.0,60.97,6.0,0.0,1,263.0,6-12m,1254,>12m,1.2775665399239544,1-2,0.0,0,0.0,0,9.840905363293423,<25%,10.904942965779467,0.0
46.0,1,3060.0,47.0,947.6699999999998,0,1.0,0.0,0.0,0.0,7.0,60.97,3.0,2.0,1,1057.0,12m+,504,>12m,0.8741721854304636,0.5-1,0.0,0,0.0,0,4.920452681646712,<25%,26.896972563859975,0.0
16.0,1,0.0,2.0,120.19999999999999,0,0.0,0.0,1.0,0.0,4.0,34.28,9.0,0.0,0,76.0,1-3m,2,<1w,0.8289473684210527,0.5-1,0.8289473684210527,0.5-1,1.0,0.5-1,26.254375729288213,25-50%,47.44736842105263,0.0
51.0,0,3640.0,21.0,62.19999999999996,0,0.0,1.0,0.0,0.0,7.0,24.01,2.0,0.0,0,24.0,<1m,21,2-4w,0.5833333333333334,0.5-1,0.0,0,0.0,0,8.329862557267804,<25%,77.74999999999994,0.0
